customer_age,proposed_credit_limit,date_of_birth_distinct_emails_4w,name_email_similarity,foreign_request,velocity_6h,has_other_cards,credit_risk_score,intended_balcon_amount,keep_alive_session,fraud_bool,income,payment_type
50.0,1000.0,6.0,0.9993612259493112,0.0,3198.121286535139,1.0,167.0,-1.3835036446395732,0.0,0,5029.231310949992,AC
50.0,200.0,5.0,0.607955558809391,0.0,5262.922374001079,0.0,-5.0,96.54311026349608,0.0,0,7307.205907202823,AA
40.0,200.0,7.0,0.0475189590103976,0.0,8659.620648240503,0.0,41.0,27.474309185005158,1.0,0,1630.2399125558575,AA
40.0,1000.0,8.0,0.8592290634096235,0.0,7002.7148205173,0.0,272.0,-0.8473883978856309,0.0,0,5770.654874706304,AB
20.0,200.0,4.0,0.6534797121547636,0.0,2340.124836447152,0.0,146.0,-0.5273523057303999,1.0,0,1238.3448419906335,AB
30.0,200.0,12.0,0.5168388418124849,0.0,10311.040898988498,0.0,103.0,-1.3581067835489329,1.0,0,9403.752590508759,AB
30.0,510.0,7.0,0.6089838874538166,0.0,,1.0,175.0,-6.927408626600232,1.0,0,3509.9952377570885,AA
30.0,1500.0,14.0,0.0424658477819313,0.0,11151.002359283077,0.0,63.0,-0.6940211200949481,1.0,0,4249.786499267392,AB
50.0,200.0,12.0,0.8884448305909691,0.0,4313.3803232732935,0.0,128.0,-1.1708212436174152,1.0,0,9402.8488707329,AC
30.0,200.0,11.0,0.4304924592691939,0.0,7000.461041753149,0.0,110.0,-1.0115445354443129,1.0,0,7001.2351096713355,AC
40.0,1000.0,8.0,0.299648484273766,0.0,6284.416118456734,1.0,172.0,-1.6143577819215769,1.0,0,5496.581032839906,AB
20.0,200.0,19.0,0.1198418906832526,0.0,8135.0972615725905,1.0,239.0,3.865608687240716,0.0,0,1112.6895333769066,AA
20.0,200.0,6.0,0.4503808884745426,0.0,3715.6303737320623,0.0,104.0,49.819814801610896,1.0,0,9561.771792690739,AB
20.0,,13.0,0.2988278168427721,0.0,6537.66989395309,0.0,52.0,-0.9803450333746072,1.0,0,6052.512794848608,AD
20.0,1000.0,10.0,0.8788035590603104,0.0,8731.45283522191,1.0,211.0,-0.6546984366996744,0.0,0,3695.9902239677435,AC
40.0,200.0,12.0,0.1312818427242796,0.0,10196.35501552102,0.0,8.0,16.551942354829382,0.0,0,5565.8823116896665,AA
40.0,,4.0,0.0994724498421819,0.0,7754.441538915489,1.0,93.0,12.880001317160191,0.0,0,9624.90311384372,AB
40.0,200.0,7.0,0.5432138457060549,0.0,1038.810206957275,1.0,78.0,-1.1289154209843255,0.0,0,2452.9886485978304,AD
30.0,1000.0,8.0,,0.0,1869.5215564218604,1.0,169.0,-1.3876191409363337,1.0,0,9961.258315321,AC
30.0,1000.0,11.0,0.1586892178455407,1.0,7531.493528311526,0.0,189.0,22.407371339085312,1.0,0,1656.3773743480049,AA
20.0,200.0,12.0,0.6077506487671904,0.0,11734.711913042658,0.0,185.0,-1.099555512628166,1.0,0,6067.202445892553,AD
50.0,200.0,4.0,0.5671898393442288,0.0,8818.348052976356,0.0,52.0,41.773241971911936,0.0,0,4030.990181204191,AA
20.0,200.0,10.0,0.1908401679651751,0.0,2031.5174664001304,0.0,92.0,-1.0369671420598878,1.0,0,9415.312029478711,AC
30.0,1500.0,5.0,0.1078013240419291,0.0,2037.175101641241,0.0,231.0,51.37833226159184,0.0,0,10825.617853187376,AA
30.0,200.0,11.0,0.2973045646933596,0.0,5405.045662456987,0.0,152.0,-0.9672620973820808,1.0,0,4664.083724812183,AC
30.0,200.0,8.0,0.0502011045608092,0.0,317.0427211060569,0.0,109.0,-0.9799328682448546,0.0,0,4876.54141419017,AB
50.0,200.0,11.0,0.4099202512257433,0.0,4196.231814122721,0.0,133.0,-1.2747885020764471,1.0,0,9982.395167687679,AB
30.0,200.0,14.0,0.6700947687573466,0.0,1472.013190085598,0.0,114.0,-0.6537689279268669,1.0,0,11285.886153529456,AB
40.0,1500.0,15.0,0.2619265126341656,0.0,2904.242747237426,0.0,210.0,-1.853838176589069,1.0,0,6555.622906675288,AD
40.0,1000.0,12.0,0.1553358533811226,0.0,8096.573508688469,0.0,169.0,49.03926491637889,1.0,0,4003.0987968644886,AA
40.0,200.0,4.0,0.6102373308633445,0.0,3200.063140784387,0.0,114.0,-1.138666253320716,1.0,0,4456.312745103847,AB
20.0,1000.0,20.0,0.7691016901768669,0.0,910.6372746775372,1.0,156.0,-1.0216788835811097,0.0,0,5731.358605547664,AD
30.0,200.0,19.0,0.5559778976202564,0.0,7923.249381462181,0.0,147.0,14.6683225087871,0.0,0,1850.0066138831562,AA
30.0,200.0,16.0,0.0485103849034569,1.0,11123.915192925955,0.0,108.0,-1.1267561671519573,1.0,0,1204.4305869754648,AB
40.0,500.0,6.0,0.0298524516550586,0.0,10413.330695255165,0.0,116.0,-0.9953541340629366,0.0,0,5647.341717482122,AB
40.0,200.0,5.0,0.1173882403854597,0.0,2972.812955867953,0.0,69.0,-0.7255059689246366,1.0,0,10113.444088116232,AB
,1500.0,2.0,0.992528792163124,0.0,1847.222964896453,1.0,258.0,31.79023811012357,1.0,0,4263.474841858296,AA
40.0,1000.0,8.0,0.8400397953314371,0.0,3155.489545517323,1.0,84.0,-0.998553432441412,1.0,0,4575.688417486555,AC
30.0,200.0,10.0,0.4690483668465461,0.0,11967.514004651492,1.0,136.0,42.864538434341725,0.0,0,2822.555452140658,AA
40.0,1000.0,9.0,0.8672241227031906,0.0,4377.555821996908,0.0,177.0,-0.7639768472800211,0.0,0,5438.988177257452,AC
20.0,500.0,11.0,,0.0,2125.363746414594,0.0,191.0,-0.716377584503584,1.0,0,2328.6945685725236,AB
40.0,200.0,13.0,0.6668351373782457,1.0,5922.297434731004,0.0,113.0,-1.0597754709329792,0.0,0,6591.962725484203,AC
30.0,200.0,11.0,0.7612842505742005,0.0,7719.752449205753,0.0,183.0,-1.5979071374004872,1.0,0,2062.1513899048964,AD
40.0,200.0,12.0,0.9396791208615582,0.0,6008.078593989789,0.0,18.0,-1.1305083138905774,1.0,0,4186.309947118996,AC
40.0,1000.0,4.0,0.7310831248330057,0.0,2743.8046896947044,1.0,190.0,48.94415419099342,0.0,0,2221.211585307306,AB
20.0,200.0,9.0,0.2224566445818121,0.0,5014.225437855915,0.0,90.0,-0.9920248435110988,0.0,0,3653.8707986796344,AC
30.0,510.0,14.0,0.5184668391933255,0.0,4282.41851473128,0.0,172.0,-0.7660073867950692,0.0,0,8356.538808640033,AB
40.0,200.0,14.0,0.2623566227610806,0.0,10159.68433584764,0.0,200.0,-1.0718503217376043,0.0,0,4531.4864600857245,AB
20.0,500.0,12.0,0.149797640207714,0.0,9138.10020514038,0.0,167.0,-1.4643875154498551,1.0,0,7120.1725669612215,AB
50.0,200.0,3.0,0.1153908928273624,0.0,5708.636370936102,1.0,250.0,14.00842897722418,1.0,0,4878.187964534797,AA
30.0,1500.0,10.0,0.1019649186812132,0.0,3341.013045768767,1.0,280.0,104.2417914697434,0.0,0,15784.783335526265,AA
50.0,990.0,7.0,0.2581535397144632,0.0,5730.515896767096,0.0,243.0,-1.020855019779332,0.0,0,10601.01250730219,AC
40.0,200.0,,0.4010190513310009,0.0,2990.853107757207,0.0,104.0,7.080929903685439,0.0,0,7108.65248961327,AA
30.0,200.0,8.0,0.8634492098940909,0.0,4156.453395266407,0.0,186.0,-0.6766985218013777,1.0,0,1199.3502226718524,AB
30.0,200.0,5.0,0.1988064240866432,0.0,7762.715398170077,0.0,75.0,33.1106524084092,1.0,0,4172.349276209496,AA
30.0,1500.0,18.0,0.7704735476888628,0.0,1373.0462728417751,1.0,267.0,31.041955695572447,1.0,0,8382.534771800949,AA
20.0,200.0,13.0,0.1658780623481696,0.0,2106.7677191688017,0.0,80.0,-1.1702568213624542,1.0,0,1853.5361380305562,AB
,200.0,6.0,0.0665525270625727,0.0,4337.368546348511,0.0,201.0,-1.1564456944293835,1.0,0,11170.630764012192,AB
20.0,200.0,11.0,0.8252003550996084,0.0,5388.464199143199,0.0,65.0,-0.7264724357175141,0.0,0,5260.985566052114,AD
30.0,200.0,15.0,0.5259643500108944,0.0,5530.1264089338765,0.0,94.0,-0.9445411824069748,1.0,0,572.2147334862696,AD
40.0,200.0,7.0,0.5642287994907091,0.0,8526.311325697192,0.0,55.0,-1.1208299968203703,0.0,0,3044.012692954216,AC
30.0,200.0,9.0,0.1779248442162367,0.0,3097.3271877693805,0.0,158.0,-1.2274534364744092,1.0,0,2554.421510159311,AB
30.0,200.0,16.0,0.6513960408162137,0.0,7855.080876648809,0.0,81.0,-1.440411778759818,1.0,0,891.6413472890389,AB
20.0,200.0,16.0,0.1396019619917644,,5513.285347361631,1.0,25.0,-0.7848550805353935,0.0,0,894.2934770360625,AB
20.0,200.0,11.0,0.8335637114226675,0.0,3818.2877612723455,0.0,33.0,-1.8222638799376103,1.0,0,9135.518223153798,AD
30.0,1500.0,16.0,0.5111215317647079,0.0,9310.228336397486,0.0,253.0,-1.3310951774783195,0.0,0,3256.885368991039,AC
30.0,200.0,11.0,0.4006324955431291,0.0,4878.835151306767,0.0,99.0,33.337455865931894,1.0,0,18317.92696251386,AA
30.0,200.0,26.0,0.0179423936299139,0.0,2100.1559686719947,0.0,35.0,17.218029570198645,0.0,0,3303.9073860124768,AA
30.0,1500.0,14.0,0.6836450951534214,0.0,9461.766112934503,1.0,167.0,101.00475404817296,0.0,0,3624.1462663872826,AA
20.0,200.0,14.0,0.7680091740501614,0.0,6782.088427372373,1.0,141.0,28.38834569003951,1.0,0,11039.742611644115,AA
50.0,1500.0,3.0,0.7265999684525558,0.0,6343.936528293934,0.0,227.0,-0.9247995315368605,0.0,0,7909.580703620874,AB
40.0,1000.0,5.0,0.9882468522877512,0.0,1811.7982619980207,0.0,184.0,48.48898594398744,1.0,0,9076.994277403503,AA
30.0,500.0,11.0,0.4418244900954851,0.0,3432.837327329311,0.0,149.0,50.78725589824949,0.0,0,6389.582119382198,AA
20.0,200.0,15.0,0.8982887537339322,0.0,3980.602782722232,0.0,65.0,-1.673920662844297,1.0,0,1968.1835101592835,AB
30.0,200.0,11.0,0.4197595888475717,0.0,2690.69057798773,1.0,226.0,-1.199687900241799,1.0,0,6411.673203325518,AC
20.0,1500.0,13.0,0.3561858814114037,0.0,4411.792153953561,0.0,161.0,-0.5902336985995553,1.0,0,7505.748198109414,AD
30.0,200.0,14.0,0.4496569060093409,0.0,1048.4991750040338,0.0,96.0,-0.9346955400861088,1.0,0,1083.7355637053295,AC
30.0,1500.0,15.0,0.7659092125397042,0.0,9888.175268532636,0.0,117.0,25.579641430980345,1.0,0,5609.589768255862,AA
30.0,,20.0,0.2565373353615069,0.0,6392.131026892282,0.0,43.0,-1.0719245627573022,1.0,0,4358.102115881777,AC
40.0,200.0,10.0,0.5091235428923594,0.0,13492.577750403989,0.0,127.0,-0.5771684445766827,0.0,0,681.2514142633794,AB
30.0,200.0,14.0,0.4176110019851181,0.0,6277.962053696427,0.0,96.0,-0.9028680787559328,0.0,0,3450.184497763363,AC
60.0,1500.0,1.0,0.2118360701623493,0.0,6890.430138795498,1.0,184.0,-1.108917445289448,0.0,0,4754.5679527462025,AC
30.0,1000.0,6.0,0.8823110844781162,0.0,7654.48901646518,0.0,124.0,13.187330390466268,1.0,0,8963.085025019507,AA
20.0,1000.0,15.0,0.7331333400254338,0.0,8182.591837636815,0.0,179.0,-0.4940657926439739,1.0,0,8337.908035385539,AB
20.0,1500.0,7.0,0.9394544803033408,0.0,9207.3482360214,0.0,135.0,-1.1451557701128652,0.0,0,5079.394619099496,AD
40.0,500.0,13.0,,0.0,1133.5033529644088,0.0,160.0,-1.1366769750033323,0.0,0,4969.402574935772,AB
50.0,200.0,5.0,0.6925831928267014,0.0,7173.308238211127,0.0,126.0,-1.5648119364179522,1.0,0,1505.800814669923,AC
20.0,1000.0,9.0,0.7545351413925474,0.0,8461.922005853743,0.0,189.0,-0.952938763444054,0.0,0,8717.130834053214,AC
50.0,1500.0,7.0,0.8842645074518771,0.0,5120.454202281482,0.0,324.0,-0.1751824029806929,1.0,0,2830.905944514974,AB
30.0,1500.0,7.0,0.5342490725181797,0.0,2550.5830079737057,0.0,200.0,-0.777868490700115,1.0,0,8104.95218282103,AB
,200.0,3.0,0.4785826610431316,0.0,7929.585714275611,1.0,86.0,-1.4323758635505832,0.0,0,6855.0583150728835,AB
20.0,200.0,18.0,0.4730188618219274,0.0,2851.1094560743004,0.0,90.0,-1.1726740641390463,1.0,0,544.7394163834557,AB
30.0,200.0,12.0,0.1129345902160121,0.0,8737.17619299153,0.0,179.0,-1.0565651547669486,0.0,0,6535.763212701288,AB
10.0,200.0,6.0,0.921608900890896,0.0,3379.110308571285,0.0,250.0,51.10926744693855,0.0,0,9037.217488510718,AA
20.0,1000.0,13.0,0.8647871149449935,0.0,5015.439627426727,0.0,,-0.7629493963921709,0.0,0,4565.561058967827,AD
20.0,200.0,6.0,0.8404468069022409,0.0,9176.573632626152,0.0,-13.0,51.94821250145264,1.0,0,561.5377200028138,AA
30.0,200.0,13.0,0.0372808477239577,0.0,2702.7815744324616,0.0,112.0,-1.627379869694204,0.0,0,8599.08507935258,AB
20.0,200.0,23.0,0.6658455162908834,0.0,4571.648363334743,0.0,90.0,-0.4348476590012511,0.0,0,802.1430909843717,AD
50.0,200.0,6.0,0.9355223374835716,0.0,7081.592738766541,1.0,63.0,-0.6943800320011941,1.0,0,8089.9932773916,AB
30.0,200.0,8.0,0.0341148338427761,0.0,1954.4590087572303,0.0,27.0,-1.0706596750807191,1.0,0,2726.277524608344,AB
20.0,200.0,10.0,0.7078567471099292,0.0,7948.521847628127,0.0,24.0,9.707145957967404,0.0,0,2626.4996707619716,AA
30.0,200.0,9.0,0.3782950431490417,0.0,4794.8809002895005,0.0,105.0,49.79031810910042,1.0,0,14955.220226986652,AA
20.0,200.0,13.0,0.4061457510845849,0.0,8536.268588934714,0.0,114.0,-0.6125429401165676,1.0,0,3268.0995680270757,AD
20.0,200.0,15.0,0.8398267485207253,0.0,4422.540027361946,0.0,138.0,-1.1746974765162037,0.0,0,3592.712520069646,AB
20.0,200.0,5.0,0.916678569726454,0.0,5101.079919860958,0.0,50.0,50.733712087051245,1.0,0,874.6991350578778,AA
40.0,200.0,8.0,0.3478435315175117,0.0,12390.104751287796,0.0,52.0,-0.311099656872525,1.0,0,8384.83728473602,AB
40.0,1500.0,3.0,0.999650084639107,0.0,8065.557104775218,1.0,239.0,51.09756257318811,0.0,0,2116.894632352968,AA
40.0,200.0,14.0,0.0548810951247935,0.0,15120.61244948148,0.0,-1.0,-0.6960773890260302,0.0,0,1141.3266880450794,AB
30.0,1500.0,7.0,0.1940296155077779,0.0,7936.226292123971,1.0,195.0,-0.9876950722229773,0.0,0,1654.3798586561072,AA
20.0,500.0,9.0,0.1958830145669717,0.0,3862.7752963259272,0.0,147.0,-0.6302618789965031,1.0,0,3177.854363073581,AB
30.0,500.0,7.0,0.2947902075283198,0.0,10200.276853239437,1.0,273.0,45.25387172030253,0.0,0,4682.451844811077,AA
30.0,200.0,11.0,0.0370468495529187,0.0,9431.626600553873,0.0,238.0,47.88046172773327,1.0,0,5718.206613664734,AA
20.0,200.0,10.0,0.4257692627321024,0.0,3470.0624309939094,0.0,123.0,-1.1478243229434562,0.0,0,11536.796223511783,AB
30.0,200.0,13.0,0.7999954519379576,0.0,13080.055370255432,0.0,125.0,-0.294644529874774,0.0,0,8643.62912707512,AB
20.0,200.0,5.0,0.5465143232893522,0.0,6228.990560404935,0.0,63.0,-1.2513685476676066,1.0,0,842.5874382590908,AB
40.0,1500.0,12.0,0.3945894925271357,0.0,3313.512968848036,0.0,55.0,18.608964978110308,1.0,0,1161.6604626145072,AA
20.0,1500.0,6.0,0.6812488999989896,0.0,2862.8547649503003,0.0,220.0,-0.8324590050875582,1.0,0,4277.867589062979,AC
20.0,510.0,16.0,0.4173402655666794,0.0,4666.740782123135,0.0,102.0,-1.4524334225664772,0.0,0,5961.420704218399,AC
40.0,200.0,7.0,0.1213776874756249,1.0,2887.036501579992,0.0,115.0,25.172684867548018,0.0,0,4206.598887127581,AA
20.0,200.0,22.0,0.149993063300795,0.0,9408.14352506238,0.0,180.0,-1.2090165168952982,1.0,0,4221.892139527932,AB
20.0,200.0,7.0,0.0643271303889731,0.0,8539.880745574073,0.0,112.0,-1.5430803068434762,1.0,0,4664.166351779194,AD
30.0,200.0,8.0,0.5197784504404529,0.0,3667.1888337989335,0.0,111.0,17.954048589147945,0.0,0,7951.399766811908,AA
40.0,200.0,4.0,0.6161823104140272,0.0,729.5428239521484,0.0,264.0,-0.8713415989242552,0.0,0,5507.420843625012,AB
30.0,200.0,6.0,0.1824267131393938,0.0,8885.093208717717,0.0,81.0,-0.9949687093578212,1.0,0,4283.865168122475,AB
20.0,200.0,13.0,0.4825672074920164,0.0,8078.947615178085,0.0,116.0,-1.2857099892238149,1.0,0,7896.927010127477,AD
20.0,1500.0,8.0,0.7066942002586837,0.0,5577.522826340601,1.0,196.0,-0.8849060551666713,0.0,0,22929.16610615808,AC
10.0,200.0,8.0,0.7468554459112846,0.0,5361.578779949492,0.0,50.0,35.70991631537694,1.0,0,1037.25372483632,AA
20.0,500.0,3.0,0.2856308469318293,0.0,3625.585587813309,1.0,110.0,11.282476211016023,1.0,0,6849.851857823295,AA
10.0,200.0,15.0,0.6517022514099085,0.0,2048.2253001935305,0.0,-91.0,50.04915644798688,1.0,0,1652.1297638685216,AA
20.0,200.0,18.0,0.2542914474448101,0.0,5581.136243010602,0.0,98.0,-0.9758688195739704,1.0,0,3486.4536618355805,AD
40.0,200.0,4.0,0.6248397658194621,0.0,8250.30202595577,0.0,78.0,23.47255588943032,1.0,0,6362.537503628293,AA
30.0,1500.0,8.0,0.8946353135956139,0.0,3941.962388302226,0.0,217.0,-1.5684919601070972,0.0,0,16897.796571579995,AC
30.0,200.0,16.0,0.2345853369377557,0.0,7932.24043864865,0.0,163.0,-1.4859293121377384,1.0,0,1128.5171250003275,AC
40.0,1500.0,6.0,0.928374163961732,0.0,4696.67233401853,1.0,228.0,101.19003818882042,0.0,0,10072.267679838309,AA
20.0,1000.0,8.0,0.2459524344605745,0.0,4119.181912859205,0.0,180.0,-0.334362231525798,1.0,0,6648.992321174899,AB
30.0,200.0,2.0,0.0744009828783735,0.0,1476.2813412421906,1.0,129.0,-1.7922113841125602,1.0,0,964.7893984426116,AB
40.0,1500.0,9.0,0.1547873279465225,0.0,3819.565652468608,0.0,243.0,-0.6444283430606828,1.0,0,2071.6373610328365,AB
30.0,200.0,13.0,0.1404880504384572,0.0,5324.351634946165,0.0,97.0,-1.0644193727847295,1.0,0,1112.7429844411308,AB
40.0,200.0,3.0,0.3925883652085821,0.0,2433.7835334667798,0.0,3.0,-0.6272888987634806,0.0,0,2744.9108445003835,AC
60.0,200.0,1.0,0.5978125851900025,0.0,8224.409312376825,0.0,57.0,-1.088805715543106,1.0,0,4994.4700874591,AC
40.0,200.0,2.0,0.8679426519442341,0.0,6269.209908293764,0.0,89.0,-1.4087771031477356,0.0,0,1174.3598619411746,AB
20.0,200.0,13.0,0.444538848105789,0.0,4506.271694171402,0.0,86.0,-0.5133247087931779,1.0,0,610.6055503840113,AC
60.0,1000.0,4.0,0.8950142949852035,0.0,4533.086909351354,0.0,252.0,-0.9432354985896808,1.0,0,7600.642147540375,AC
30.0,200.0,9.0,0.4297799077107009,0.0,2303.149148265487,0.0,121.0,-0.7855063619818531,1.0,0,4510.609117214466,AC
60.0,200.0,2.0,0.2231163680742078,0.0,1446.523354955657,0.0,87.0,-1.0581658191671108,1.0,0,827.229886787819,AB
50.0,500.0,8.0,0.0682915582306101,0.0,3692.0839184130737,0.0,171.0,36.07383492409075,1.0,0,12172.194153449647,AA
30.0,200.0,19.0,0.998247971257752,0.0,10181.211025392924,0.0,66.0,-1.523130327267446,1.0,0,4208.572639700434,AD
40.0,200.0,3.0,0.6320476405483727,0.0,5076.3611243193245,0.0,82.0,-1.3770489678972715,1.0,0,2175.6567823598293,AB
40.0,500.0,9.0,0.1942736729471457,0.0,1483.618656795811,1.0,163.0,-1.1506488771680414,0.0,0,5204.515513463387,AC
20.0,200.0,19.0,0.0807417187320102,0.0,3616.622212101586,0.0,121.0,-1.0886748160184132,1.0,0,546.0915803679611,AD
30.0,500.0,8.0,0.767887058764721,0.0,6185.669935978476,0.0,198.0,-1.3198730506212988,1.0,0,1626.7709554709486,AC
20.0,200.0,16.0,0.3332027922518943,0.0,7789.464609464903,0.0,139.0,-0.5962186117877843,1.0,0,635.2241127384669,AD
40.0,200.0,3.0,0.9917866351205769,0.0,5711.0592418881615,0.0,112.0,-1.633131649271295,1.0,0,727.4364074343354,AB
30.0,200.0,3.0,0.2898250232614271,0.0,8099.768695861765,1.0,123.0,-1.3542248691109773,0.0,0,3767.194433926972,AB
40.0,200.0,6.0,0.8816828569910697,0.0,8273.603253686948,0.0,99.0,-0.6163973769725917,0.0,0,1242.500035756794,AB
30.0,1500.0,4.0,0.7165162932304865,0.0,5745.68491159043,1.0,210.0,33.89825467093934,0.0,0,5633.331228099737,AA
40.0,200.0,12.0,0.2325024706163226,0.0,2756.785486100272,0.0,179.0,-1.2058030517894134,1.0,0,9518.515938514916,AB
20.0,1000.0,7.0,0.8427111148379132,0.0,6641.122716579087,0.0,305.0,-1.0594013017967985,0.0,0,3701.1231240700045,AD
40.0,200.0,10.0,0.8765994142595585,0.0,4197.967482757991,0.0,126.0,-1.7471103624659792,0.0,0,12365.924782519434,AC
40.0,200.0,4.0,0.6102706548590745,1.0,13320.28587112457,0.0,120.0,-1.566559967841441,1.0,0,4050.4642907658904,AB
20.0,200.0,14.0,0.9985716778824456,0.0,3394.9844157143248,0.0,51.0,-1.7768592601467803,1.0,0,8459.056240920081,AD
20.0,200.0,10.0,0.2371168052338813,0.0,3060.29854750493,0.0,88.0,-0.5148830418043735,1.0,0,6235.265503363897,AC
30.0,1000.0,3.0,0.1323849207077342,0.0,3128.4426081733504,1.0,115.0,32.38081759098779,1.0,0,8339.445339886546,AA
30.0,500.0,7.0,0.8728624310034497,0.0,4195.112164852466,0.0,107.0,-1.4491613490782498,1.0,0,4651.773681593398,AC
20.0,500.0,18.0,0.3168304804581878,0.0,7545.068765029292,0.0,179.0,-1.8331164938310816,0.0,0,1377.9503285073408,AB
20.0,200.0,14.0,0.8229087819406866,0.0,8361.97631512501,0.0,59.0,11.937545018824608,0.0,0,790.7337542114441,AA
40.0,200.0,11.0,0.920562215469711,0.0,3226.5376039202074,0.0,124.0,-1.5645379226196656,1.0,0,7044.184592703391,AB
50.0,200.0,5.0,0.217953777494095,0.0,6194.0078405692175,0.0,52.0,50.98578748980995,1.0,0,4249.564105789238,AA
40.0,200.0,6.0,0.609886310300074,0.0,4248.295727629835,0.0,83.0,-1.1903764514739112,1.0,0,5078.123041821542,AB
30.0,1000.0,13.0,0.6066081939406474,0.0,6466.09788395934,1.0,229.0,-1.7895197465271648,1.0,0,9506.8471516795,AC
20.0,200.0,15.0,0.5795537437441707,,1723.090709420079,1.0,132.0,-0.5366629924772552,0.0,0,9671.924758731946,AD
20.0,500.0,15.0,0.7399894887712416,0.0,2172.0274025163167,0.0,20.0,38.10492211102474,0.0,0,2887.779554802215,AD
40.0,200.0,12.0,0.5154047622039948,0.0,5968.7239342548255,0.0,100.0,-1.4886421518377402,1.0,0,9243.58004417764,AB
30.0,200.0,18.0,0.8816104972823138,0.0,2439.156902911928,0.0,96.0,-1.2579203372667689,1.0,0,2559.6767575402328,AC
30.0,200.0,14.0,0.3496248804948212,0.0,4029.966057393356,1.0,51.0,37.53287521660079,0.0,0,5006.992450481755,AA
20.0,200.0,16.0,0.4897268808575626,0.0,5437.806495216171,0.0,-3.0,-1.3234546167105847,1.0,0,831.189831505764,AC
30.0,200.0,8.0,0.501822423836604,0.0,4141.376931939526,0.0,103.0,-0.4297135647080457,1.0,0,7132.42421160968,AC
20.0,200.0,5.0,0.915532171899736,0.0,5151.605314216574,0.0,121.0,-0.6336606272751705,1.0,0,5628.576818615346,AB
30.0,200.0,13.0,0.8828197957945709,0.0,7396.443204679012,0.0,18.0,-0.8927129382309124,1.0,0,7560.632240814882,AC
40.0,200.0,6.0,0.3953165786070851,0.0,2007.7094488609296,0.0,77.0,-1.0477983101040844,1.0,0,6891.784339007867,AB
30.0,200.0,13.0,0.7937520350826387,0.0,3872.282441762839,0.0,86.0,-1.8274694697335585,1.0,0,5930.311317224071,AB
40.0,1500.0,5.0,0.5718606458731365,0.0,1374.3494406746545,1.0,339.0,-0.9302433369518616,1.0,0,6899.71079018631,AB
20.0,500.0,5.0,0.320592753499099,0.0,1247.8563118400614,0.0,114.0,-1.0936379150331934,1.0,0,3250.547907009683,AD
30.0,200.0,15.0,0.9035002694234682,0.0,2493.1985074877152,1.0,76.0,35.158300570256536,1.0,0,4890.288650383922,AA
20.0,200.0,23.0,0.1451063718176248,0.0,6813.943791480378,0.0,51.0,-1.4138160792861951,1.0,0,6738.312545260193,AC
50.0,1500.0,4.0,0.2513753937390601,0.0,2222.472953718327,0.0,195.0,-0.7846423421930627,0.0,0,637.307083694638,AB
40.0,1500.0,7.0,0.7466711779801403,0.0,1411.2164861891504,1.0,198.0,-0.929316018989522,0.0,0,9982.318047552533,AC
30.0,500.0,5.0,0.7817624018120246,0.0,3647.395408591921,0.0,187.0,16.610475054928695,1.0,0,8124.049877602867,AA
30.0,200.0,12.0,0.7283477444777641,0.0,12188.084548538844,0.0,113.0,-1.5007040482848149,1.0,0,5404.769067315882,AD
20.0,200.0,3.0,0.0915625010971264,0.0,8492.21434568118,0.0,118.0,-1.2888639046272583,1.0,0,4107.195921247646,AB
50.0,200.0,5.0,0.4924555174137899,0.0,6494.887593584786,0.0,35.0,-0.7691912451426083,1.0,0,7185.84551076316,AB
50.0,1000.0,2.0,0.2004989403830975,0.0,5137.489839008993,0.0,177.0,-1.5155573174229926,0.0,0,5006.757964614492,AC
20.0,200.0,15.0,0.8856424178739929,0.0,6269.5784383211885,0.0,97.0,-0.7716070759390523,1.0,0,746.4353926847432,AB
30.0,200.0,15.0,0.5508580490676637,0.0,8227.238151967449,1.0,45.0,-0.943736252866768,1.0,0,5789.132831426139,AA
20.0,200.0,9.0,0.091849514187214,0.0,12772.005386872204,1.0,15.0,-1.1903200170927493,1.0,0,14480.634191004225,AB
30.0,200.0,17.0,0.5950898434682462,0.0,4142.167387119287,0.0,145.0,48.2644904886814,0.0,0,2265.3355369530336,AD
40.0,200.0,2.0,0.6086624565097443,0.0,8937.790787843538,1.0,156.0,9.844891856273309,1.0,0,9338.511748617097,AA
20.0,200.0,9.0,0.904149870648423,0.0,3346.2275368572864,0.0,118.0,-1.032974801809388,1.0,0,569.9094475159297,AB
50.0,200.0,2.0,0.1824600327667897,0.0,6662.650754325568,0.0,149.0,-0.6108294237633685,1.0,0,962.2034867931084,AC
50.0,200.0,2.0,0.0842621789651981,0.0,4086.506036678894,0.0,108.0,-1.3056673872987188,1.0,0,912.2750658641486,AB
30.0,1500.0,25.0,0.5793536819400994,0.0,10991.033854095936,1.0,194.0,-0.7969933807971554,1.0,0,4181.254672982266,AB
30.0,1500.0,5.0,0.8348985227384861,0.0,1734.86094474171,0.0,,11.321552329319289,1.0,0,4965.088073070356,AA
20.0,200.0,20.0,0.2563955943477004,0.0,7946.422914553887,0.0,95.0,24.51214899941889,1.0,0,4742.817708846689,AA
50.0,200.0,9.0,0.8589818426586051,0.0,8587.834420356125,0.0,17.0,-0.891131643733021,0.0,0,2952.6638851189773,AB
50.0,200.0,3.0,0.259167277008822,0.0,6709.310729336108,0.0,70.0,13.950668556025429,1.0,0,1089.3118045559231,AA
